operationID,vehicleID,StationIDs,routeIDs,startTime,endTime,VehicleType,operationServiceType
202507160008,TW_000000011,"[""S186000320"", ""S186000960"", ""S186000040"", ""S186001090""]","[2025071600052, 2025071600053, 2025071600054]",202507161745,202507161806,IONIQ5,POOL
202507170001,TW_000000001,"[""S413000840"", ""S413000120"", ""S413000340"", ""S413000830""]","[2025071700001, 2025071700002, 2025071700003]",202507171755,202507171810,carnivalReg,POOL
202507170001,TW_000000005,"[""S413000840"", ""S413000640"", ""S413000620"", ""S413000830""]","[2025071700013, 2025071700014, 2025071700015]",202507172027,202507172045,carnivalWheel,P2P
202507170001,TW_000000007,"[""S186000320"", ""S186001220"", ""S186000950"", ""S186001090""]","[2025071700004, 2025071700005, 2025071700006]",202507171824,202507171848,IONIQ5,POOL
202507170001,TW_000000011,"[""S186000320"", ""S186000120"", ""S186001290"", ""S186001090""]","[2025071700007, 2025071700008, 2025071700009]",202507171058,202507171111,IONIQ5,POOL
202507170002,TW_000000001,"[""S413000840"", ""S413001200"", ""S413001030"", ""S413000830""]","[2025071700010, 2025071700011, 2025071700012]",202507171126,202507171140,carnivalReg,POOL
202507170002,TW_000000011,"[""S186000320"", ""S186001400"", ""S186000430"", ""S186001090""]","[2025071700028, 2025071700029, 2025071700030]",202507171921,202507171950,IONIQ5,POOL
202507170003,TW_000000001,"[""S413000840"", ""S413000820"", ""S413001200"", ""S413000830""]","[2025071700016, 2025071700017, 2025071700018]",202507171459,202507171513,carnivalReg,POOL
202507170003,TW_000000011,"[""S186000320"", ""S186001100"", ""S186000500"", ""S186001090""]","[2025071700034, 2025071700035, 2025071700036]",202507172123,202507172155,IONIQ5,POOL
202507170004,TW_000000001,"[""S413000840"", ""S413000700"", ""S413001610"", ""S413000830""]","[2025071700019, 2025071700020, 2025071700021]",202507171257,202507171309,carnivalReg,POOL
202507170004,TW_000000011,"[""S186000320"", ""S186000310"", ""S186001340"", ""S186001090""]","[2025071700037, 2025071700038, 2025071700039]",202507170821,202507170839,IONIQ5,POOL
202507170005,TW_000000001,"[""S413000840"", ""S413000780"", ""S413001270"", ""S413000830""]","[2025071700022, 2025071700023, 2025071700024]",202507171628,202507171640,carnivalReg,POOL
202507170005,TW_000000011,"[""S186000320"", ""S186001270"", ""S186001100"", ""S186001090""]","[2025071700046, 2025071700047, 2025071700048]",202507171204,202507171224,IONIQ5,POOL
202507170006,TW_000000001,"[""S413000840"", ""S413001120"", ""S413000720"", ""S413000830""]","[2025071700025, 2025071700026, 2025071700027]",202507172058,202507172109,carnivalReg,POOL
202507170006,TW_000000011,"[""S186000320"", ""S186001360"", ""S186001120"", ""S186001090""]","[2025071700049, 2025071700050, 2025071700051]",202507171317,202507171340,IONIQ5,POOL
202507170007,TW_000000001,"[""S413000840"", ""S413000960"", ""S413001140"", ""S413000830""]","[2025071700031, 2025071700032, 2025071700033]",202507171857,202507171911,carnivalReg,POOL
202507170007,TW_000000011,"[""S186000320"", ""S186001390"", ""S186000020"", ""S186001090""]","[2025071700052, 2025071700053, 2025071700054]",202507171435,202507171503,IONIQ5,POOL
202507170008,TW_000000001,"[""S413000840"", ""S413001620"", ""S413000090"", ""S413000830""]","[2025071700040, 2025071700041, 2025071700042]",202507170829,202507170846,carnivalReg,POOL
202507170008,TW_000000011,"[""S186000320"", ""S186001230"", ""S186000190"", ""S186001090""]","[2025071700055, 2025071700056, 2025071700057]",202507171715,202507171735,IONIQ5,POOL
202507170009,TW_000000001,"[""S413000840"", ""S413000190"", ""S413000790"", ""S413000830""]","[2025071700043, 2025071700044, 2025071700045]",202507170943,202507171000,carnivalReg,POOL
202507180001,TW_000000001,"[""S413000840"", ""S413000810"", ""S413001150"", ""S413000830""]","[2025071800001, 2025071800002, 2025071800003]",202507181559,202507181613,carnivalReg,POOL
202507180001,TW_000000005,"[""S413000840"", ""S413000370"", ""S413001130"", ""S413000830""]","[2025071800010, 2025071800011, 2025071800012]",202507181956,202507182020,carnivalWheel,P2P
202507180001,TW_000000007,"[""S186000320"", ""S186000490"", ""S186001120"", ""S186001090""]","[2025071800004, 2025071800005, 2025071800006]",202507181050,202507181115,IONIQ5,POOL
202507180001,TW_000000011,"[""S186000320"", ""S186001450"", ""S186000170"", ""S186001090""]","[2025071800013, 2025071800014, 2025071800015]",202507181551,202507181611,IONIQ5,POOL
202507180002,TW_000000001,"[""S413000840"", ""S413000050"", ""S413000400"", ""S413000830""]","[2025071800007, 2025071800008, 2025071800009]",202507181354,202507181411,carnivalReg,POOL
202507180002,TW_000000011,"[""S186000320"", ""S186001030"", ""S186000750"", ""S186001090""]","[2025071800019, 2025071800020, 2025071800021]",202507181755,202507181809,IONIQ5,POOL
202507180003,TW_000000001,"[""S413000840"", ""S413000640"", ""S413000800"", ""S413000830""]","[2025071800016, 2025071800017, 2025071800018]",202507181927,202507181935,carnivalReg,POOL
202507180003,TW_000000011,"[""S186000320"", ""S186001130"", ""S186000890"", ""S186001090""]","[2025071800028, 2025071800029, 2025071800030]",202507182050,202507182114,IONIQ5,POOL
202507180004,TW_000000001,"[""S413000840"", ""S413001640"", ""S413000080"", ""S413000830""]","[2025071800022, 2025071800023, 2025071800024]",202507182025,202507182041,carnivalReg,POOL
202507180004,TW_000000011,"[""S186000320"", ""S186000090"", ""S186000990"", ""S186001090""]","[2025071800031, 2025071800032, 2025071800033]",202507181923,202507181948,IONIQ5,POOL
202507180005,TW_000000001,"[""S413000840"", ""S413001230"", ""S413001090"", ""S413000830""]","[2025071800025, 2025071800026, 2025071800027]",202507181726,202507181739,carnivalReg,POOL
202507180005,TW_000000011,"[""S186000320"", ""S186001120"", ""S186000280"", ""S186001090""]","[2025071800037, 2025071800038, 2025071800039]",202507180844,202507180908,IONIQ5,POOL
202507180006,TW_000000001,"[""S413000840"", ""S413000270"", ""S413000020"", ""S413000830""]","[2025071800034, 2025071800035, 2025071800036]",202507182125,202507182143,carnivalReg,POOL
202507180006,TW_000000011,"[""S186000320"", ""S186000390"", ""S186000920"", ""S186001090""]","[2025071800049, 2025071800050, 2025071800051]",202507181310,202507181328,IONIQ5,POOL
202507180007,TW_000000001,"[""S413000840"", ""S413000510"", ""S413001060"", ""S413000830""]","[2025071800040, 2025071800041, 2025071800042]",202507180920,202507180932,carnivalReg,POOL
202507180008,TW_000000001,"[""S413000840"", ""S413000590"", ""S413000260"", ""S413000830""]","[2025071800043, 2025071800044, 2025071800045]",202507181040,202507181054,carnivalReg,POOL
202507180009,TW_000000001,"[""S413000840"", ""S413001080"", ""S413000860"", ""S413000830""]","[2025071800046, 2025071800047, 2025071800048]",202507181255,202507181306,carnivalReg,POOL
202507190001,TW_000000001,"[""S413000840"", ""S413000710"", ""S413000420"", ""S413000830""]","[2025071900007, 2025071900008, 2025071900009]",202507190826,202507190841,carnivalReg,POOL
202507190001,TW_000000005,"[""S413000840"", ""S413000310"", ""S413001010"", ""S413000830""]","[2025071900004, 2025071900005, 2025071900006]",202507191956,202507192018,carnivalWheel,P2P
202507190001,TW_000000007,"[""S186000320"", ""S186001070"", ""S186000670"", ""S186001090""]","[2025071900001, 2025071900002, 2025071900003]",202507190920,202507190950,IONIQ5,POOL
202507190001,TW_000000011,"[""S186000320"", ""S186000040"", ""S186000680"", ""S186001090""]","[2025071900019, 2025071900020, 2025071900021]",202507191051,202507191117,IONIQ5,POOL
202507190002,TW_000000001,"[""S413000840"", ""S413000210"", ""S413000920"", ""S413000830""]","[2025071900010, 2025071900011, 2025071900012]",202507191427,202507191436,carnivalReg,POOL
202507190002,TW_000000011,"[""S186000320"", ""S186000210"", ""S186001340"", ""S186001090""]","[2025071900025, 2025071900026, 2025071900027]",202507191754,202507191816,IONIQ5,POOL
202507190003,TW_000000001,"[""S413000840"", ""S413001220"", ""S413001050"", ""S413000830""]","[2025071900013, 2025071900014, 2025071900015]",202507191526,202507191541,carnivalReg,POOL
202507190003,TW_000000011,"[""S186000320"", ""S186000640"", ""S186000650"", ""S186001090""]","[2025071900031, 2025071900032, 2025071900033]",202507191529,202507191547,IONIQ5,POOL
202507190004,TW_000000001,"[""S413000840"", ""S413000970"", ""S413000300"", ""S413000830""]","[2025071900016, 2025071900017, 2025071900018]",202507191127,202507191141,carnivalReg,POOL
202507190004,TW_000000011,"[""S186000320"", ""S186001190"", ""S186000460"", ""S186001090""]","[2025071900034, 2025071900035, 2025071900036]",202507192122,202507192149,IONIQ5,POOL
202507190005,TW_000000001,"[""S413000840"", ""S413000950"", ""S413001670"", ""S413000830""]","[2025071900022, 2025071900023, 2025071900024]",202507191627,202507191638,carnivalReg,POOL
202507190005,TW_000000011,"[""S186000320"", ""S186000970"", ""S186000150"", ""S186001090""]","[2025071900040, 2025071900041, 2025071900042]",202507191850,202507191922,IONIQ5,POOL
202507190006,TW_000000001,"[""S413000840"", ""S413000660"", ""S413000520"", ""S413000830""]","[2025071900028, 2025071900029, 2025071900030]",202507192126,202507192141,carnivalReg,POOL
202507190006,TW_000000011,"[""S186000320"", ""S186000600"", ""S186000420"", ""S186001090""]","[2025071900043, 2025071900044, 2025071900045]",202507191955,202507192012,IONIQ5,POOL
202507190007,TW_000000001,"[""S413000840"", ""S413001070"", ""S413000600"", ""S413000830""]","[2025071900037, 2025071900038, 2025071900039]",202507191826,202507191839,carnivalReg,POOL
202507190007,TW_000000011,"[""S186000320"", ""S186000160"", ""S186000220"", ""S186001090""]","[2025071900049, 2025071900050, 2025071900051]",202507190808,202507190825,IONIQ5,POOL
202507190008,TW_000000001,"[""S413000840"", ""S413000210"", ""S413000490"", ""S413000830""]","[2025071900046, 2025071900047, 2025071900048]",202507191957,202507192012,carnivalReg,POOL
202507190008,TW_000000011,"[""S186000320"", ""S186000380"", ""S186000090"", ""S186001090""]","[2025071900055, 2025071900056, 2025071900057]",202507191211,202507191228,IONIQ5,POOL
202507190009,TW_000000001,"[""S413000840"", ""S413000510"", ""S413000090"", ""S413000830""]","[2025071900052, 2025071900053, 2025071900054]",202507191021,202507191037,carnivalReg,POOL
202507190009,TW_000000011,"[""S186000320"", ""S186001140"", ""S186000780"", ""S186001090""]","[2025071900061, 2025071900062, 2025071900063]",202507191422,202507191444,IONIQ5,POOL
202507190010,TW_000000001,"[""S413000840"", ""S413001110"", ""S413000870"", ""S413000830""]","[2025071900058, 2025071900059, 2025071900060]",202507191241,202507191250,carnivalReg,POOL
202507200001,TW_000000001,"[""S413000840"", ""S413000870"", ""S413001620"", ""S413000830""]","[2025072000007, 2025072000008, 2025072000009]",202507201559,202507201611,carnivalReg,POOL
202507200001,TW_000000005,"[""S413000840"", ""S413000470"", ""S413001040"", ""S413000830""]","[2025072000001, 2025072000002, 2025072000003]",202507201256,202507201317,carnivalWheel,P2P
202507200001,TW_000000007,"[""S186000320"", ""S186000610"", ""S186001140"", ""S186001090""]","[2025072000004, 2025072000005, 2025072000006]",202507201225,202507201253,IONIQ5,POOL
202507200001,TW_000000011,"[""S186000320"", ""S186000710"", ""S186000210"", ""S186001090""]","[2025072000010, 2025072000011, 2025072000012]",202507201328,202507201342,IONIQ5,POOL
202507200002,TW_000000001,"[""S413000840"", ""S413000790"", ""S413001140"", ""S413000830""]","[2025072000016, 2025072000017, 2025072000018]",202507202000,202507202014,carnivalReg,POOL
202507200002,TW_000000011,"[""S186000320"", ""S186000890"", ""S186000230"", ""S186001090""]","[2025072000013, 2025072000014, 2025072000015]",202507201450,202507201526,IONIQ5,POOL
202507200003,TW_000000001,"[""S413000840"", ""S413001080"", ""S413001100"", ""S413000830""]","[2025072000022, 2025072000023, 2025072000024]",202507201825,202507201836,carnivalReg,POOL
202507200003,TW_000000011,"[""S186000320"", ""S186000240"", ""S186001100"", ""S186001090""]","[2025072000019, 2025072000020, 2025072000021]",202507201851,202507201911,IONIQ5,POOL
202507200004,TW_000000001,"[""S413000840"", ""S413000380"", ""S413001280"", ""S413000830""]","[2025072000028, 2025072000029, 2025072000030]",202507202127,202507202142,carnivalReg,POOL
202507200004,TW_000000011,"[""S186000320"", ""S186000710"", ""S186000740"", ""S186001090""]","[2025072000025, 2025072000026, 2025072000027]",202507201728,202507201738,IONIQ5,POOL
202507200005,TW_000000001,"[""S413000840"", ""S413001070"", ""S413000670"", ""S413000830""]","[2025072000040, 2025072000041, 2025072000042]",202507200826,202507200839,carnivalReg,POOL
202507200005,TW_000000011,"[""S186000320"", ""S186000870"", ""S186000030"", ""S186001090""]","[2025072000031, 2025072000032, 2025072000033]",202507202026,202507202049,IONIQ5,POOL
202507200006,TW_000000001,"[""S413000840"", ""S413000870"", ""S413000570"", ""S413000830""]","[2025072000046, 2025072000047, 2025072000048]",202507200957,202507201007,carnivalReg,POOL
202507200006,TW_000000011,"[""S186000320"", ""S186000660"", ""S186000790"", ""S186001090""]","[2025072000034, 2025072000035, 2025072000036]",202507202119,202507202143,IONIQ5,POOL
202507200007,TW_000000001,"[""S413000840"", ""S413001250"", ""S413000630"", ""S413000830""]","[2025072000052, 2025072000053, 2025072000054]",202507201238,202507201250,carnivalReg,POOL
202507200007,TW_000000011,"[""S186000320"", ""S186001110"", ""S186001040"", ""S186001090""]","[2025072000037, 2025072000038, 2025072000039]",202507200808,202507200832,IONIQ5,POOL
202507200008,TW_000000001,"[""S413000840"", ""S413001100"", ""S413000820"", ""S413000830""]","[2025072000055, 2025072000056, 2025072000057]",202507201440,202507201449,carnivalReg,POOL
202507200008,TW_000000011,"[""S186000320"", ""S186000110"", ""S186000750"", ""S186001090""]","[2025072000043, 2025072000044, 2025072000045]",202507200919,202507200933,IONIQ5,POOL
202507200009,TW_000000011,"[""S186000320"", ""S186000710"", ""S186000010"", ""S186001090""]","[2025072000049, 2025072000050, 2025072000051]",202507201026,202507201047,IONIQ5,POOL
202507210001,TW_000000001,"[""S413000840"", ""S413000600"", ""S413000030"", ""S413000830""]","[2025072100010, 2025072100011, 2025072100012]",202507211326,202507211344,carnivalReg,POOL
202507210001,TW_000000005,"[""S413000840"", ""S413000320"", ""S413001130"", ""S413000830""]","[2025072100016, 2025072100017, 2025072100018]",202507211525,202507211548,carnivalWheel,P2P
202507210001,TW_000000007,"[""S186000320"", ""S186000090"", ""S186000710"", ""S186001090""]","[2025072100001, 2025072100002, 2025072100003]",202507212053,202507212112,IONIQ5,POOL
202507210001,TW_000000011,"[""S186000320"", ""S186000240"", ""S186000950"", ""S186001090""]","[2025072100004, 2025072100005, 2025072100006]",202507211351,202507211414,IONIQ5,POOL
202507210002,TW_000000001,"[""S413000840"", ""S413000290"", ""S413001190"", ""S413000830""]","[2025072100019, 2025072100020, 2025072100021]",202507211054,202507211110,carnivalReg,POOL
202507210002,TW_000000011,"[""S186000320"", ""S186000890"", ""S186000600"", ""S186001090""]","[2025072100007, 2025072100008, 2025072100009]",202507211820,202507211856,IONIQ5,POOL
202507210003,TW_000000001,"[""S413000840"", ""S413000630"", ""S413000440"", ""S413000830""]","[2025072100022, 2025072100023, 2025072100024]",202507211657,202507211710,carnivalReg,POOL
202507210003,TW_000000011,"[""S186000320"", ""S186000980"", ""S186000200"", ""S186001090""]","[2025072100013, 2025072100014, 2025072100015]",202507211450,202507211510,IONIQ5,POOL
202507210004,TW_000000001,"[""S413000840"", ""S413000570"", ""S413000080"", ""S413000830""]","[2025072100031, 2025072100032, 2025072100033]",202507211827,202507211843,carnivalReg,POOL
202507210004,TW_000000011,"[""S186000320"", ""S186001300"", ""S186000480"", ""S186001090""]","[2025072100025, 2025072100026, 2025072100027]",202507211627,202507211649,IONIQ5,POOL
202507210005,TW_000000001,"[""S413000840"", ""S413001100"", ""S413000990"", ""S413000830""]","[2025072100034, 2025072100035, 2025072100036]",202507212027,202507212040,carnivalReg,POOL
202507210005,TW_000000011,"[""S186000320"", ""S186000060"", ""S186000770"", ""S186001090""]","[2025072100028, 2025072100029, 2025072100030]",202507211920,202507211957,IONIQ5,POOL
202507210006,TW_000000001,"[""S413000840"", ""S413001040"", ""S413000270"", ""S413000830""]","[2025072100037, 2025072100038, 2025072100039]",202507212125,202507212140,carnivalReg,POOL
202507210006,TW_000000011,"[""S186000320"", ""S186001380"", ""S186000870"", ""S186001090""]","[2025072100040, 2025072100041, 2025072100042]",202507210813,202507210847,IONIQ5,POOL
202507210007,TW_000000001,"[""S413000840"", ""S413000950"", ""S413000570"", ""S413000830""]","[2025072100043, 2025072100044, 2025072100045]",202507210814,202507210826,carnivalReg,POOL
