dispatchID,messageTime,passengerID,requestID,routeIDs,pickupStationName,dropoffStationName,reserveType,onboardingTime,dropoffTime,linkIDs,pickupStationID,dropoffStationID,tripID,operationID,vehicleID
Ddc89915b1,1745199124240,173,req-0257,[2025042100141],No Station Name,No Station Name,2,202504211045,202504211101,"[""L186000350"", ""L186000080"", ""L186000090"", ""L186002600"", ""L186000100"", ""L186002720"", ""L186000670"", ""L186002140"", ""L186002110"", ""L186000450"", ""L186000460"", ""L186001020"", ""L186000990"", ""L186002270"", ""L186001010"", ""L186000200"", ""L186002490"", ""L186002470"", ""L186002290"", ""L186000770"", ""L186000780"", ""L186002810"", ""L186002800"", ""L186002740"", ""L186001030"", ""L186002330"", ""L186001040"", ""L186000740"", ""L186002180"", ""L186002200"", ""L186002190"", ""L186000210"", ""L186000960"", ""L186002350"", ""L186001460"", ""L186001440"", ""L186002370"", ""L186001820"", ""L186001810"", ""L186001540"", ""L186001430"", ""L186001850"", ""L186002390"", ""L186002770"", ""L186001840"", ""L186001830"", ""L186001860"", ""L186001870"", ""L186002420"", ""L186001510"", ""L186001570"", ""L186001580"", ""L186001930"", ""L186002430"", ""L186001340"", ""L186001370"", ""L186001950"", ""L186001970"", ""L186001600"", ""L186001590"", ""L186002000"", ""L186002580"", ""L186002020"", ""L186001620"", ""L186001450"", ""L186002450"", ""L186002030"", ""L186001420"", ""L186002510"", ""L186002520""]",S186000050,S186000580,T77e80c2df,202504210020,TW_000000010
Ddcb0a9f02,1753236305041,636,req-8284,[2025072400020],No Station Name,정부세종청사 중앙동,1,202507241630,202507241633,"[""L413001160"", ""L413001170"", ""L413000160"", ""L413005020"", ""L413000690"", ""L413001180"", ""L413004980"", ""L413001200""]",S413000930,S413000970,Td9a68a71d,202507240005,TW_000000001
Ddcb955ce3,1746831664315,668,req-2838,[2025051100002],No Station Name,No Station Name,1,202505111430,202505111442,"[""L186002570"", ""L186001960"", ""L186002440"", ""L186002730"", ""L186001230"", ""L186001170"", ""L186001100"", ""L186001900"", ""L186001890"", ""L186001880"", ""L186002410"", ""L186002400"", ""L186001140"", ""L186000970"", ""L186001800"", ""L186002380"", ""L186002220"", ""L186001790"", ""L186001780"", ""L186001770"", ""L186001760"", ""L186001750"", ""L186001740"", ""L186002360"", ""L186000010"", ""L186000020"", ""L186001730"", ""L186001720"", ""L186002210"", ""L186000030"", ""L186000040"", ""L186002340"", ""L186002690"", ""L186002680"", ""L186002320"", ""L186002790"", ""L186000050"", ""L186002820"", ""L186002310"", ""L186001710"", ""L186002300"", ""L186002480"", ""L186002500"", ""L186002760"", ""L186000360"", ""L186000370"", ""L186000380"", ""L186000390"", ""L186003530"", ""L186000410"", ""L186000100"", ""L186002720""]",S186000130,S186000900,T96bdb70e5,202505110001,TW_000000007
Ddcc0258db,1753327806652,760,req-8445,[2025072400050],No Station Name,No Station Name,2,202507241237,202507241242,"[""L413000670"", ""L413004750"", ""L413000700"", ""L413000690"", ""L413001180"", ""L413004980"", ""L413001200"", ""L413005010"", ""L413004960"", ""L413001220"", ""L413004940"", ""L413000660"", ""L413004920"", ""L413005210"", ""L413005220"", ""L413005190"", ""L413002380"", ""L413003470"", ""L413003450"", ""L413003780""]",S413000600,S413000290,T4f5ef8d51,202507240008,TW_000000001
Ddcc80bcc9,1748227088374,706,req-2540,[2025052700023],No Station Name,No Station Name,1,202505271600,202505271605,"[""L413004740"", ""L413000860"", ""L413005060"", ""L413000890"", ""L413005070"", ""L413000910"", ""L413000940"", ""L413005100"", ""L413000950"", ""L413000960"", ""L413000600"", ""L413005120"", ""L413000980"", ""L413002250"", ""L413004810"", ""L413004830"", ""L413004790"", ""L413002260"", ""L413002280"", ""L413002300"", ""L413002310"", ""L413002320"", ""L413002350"", ""L413004780"", ""L413002360"", ""L413005210"", ""L413005220"", ""L413005190""]",S413000710,S413000330,Tf6524e60a,202505270003,TW_000000003
Ddd0f877db,1745799545191,973,req-1210,[2025042900014],정부세종청사 남측,문화체육관광부,1,202504291430,202504291435,"[""L413003220"", ""L413000540"", ""L413000570"", ""L413000580"", ""L413000630"", ""L413000640"", ""L413004730"", ""L413000670"", ""L413004750"", ""L413000170"", ""L413005030"", ""L413001150"", ""L413001140""]",S413001270,S413001110,T23f622438,202504290001,TW_000000002
Ddd116c40f,1745975650259,360,req-1523,[2025050100014],No Station Name,No Station Name,1,202505011500,202505011504,"[""L413004510"", ""L413001730"", ""L413002460"", ""L413002450"", ""L413002440"", ""L413004760"", ""L413003880"", ""L413004740"", ""L413000860"", ""L413005060"", ""L413000890"", ""L413005070"", ""L413000910"", ""L413000940"", ""L413005100"", ""L413000950"", ""L413000960"", ""L413000600"", ""L413005120"", ""L413000980"", ""L413000470"", ""L413002230""]",S413000350,S413000490,T7f3750d2d,202505010003,TW_000000002
Ddd61ec454,1745713986573,783,req-1075,[2025042700038],No Station Name,No Station Name,2,202504270947,202504271002,"[""L186000910"", ""L186000890"", ""L186000940"", ""L186000850"", ""L186000860"", ""L186000260"", ""L186002240"", ""L186002250"", ""L186000270"", ""L186000630"", ""L186000640"", ""L186003230"", ""L186003220"", ""L186000380"", ""L186000390"", ""L186000980"", ""L186002160"", ""L186003540"", ""L186000200"", ""L186002490"", ""L186002470"", ""L186002290"", ""L186000770"", ""L186000780"", ""L186002810"", ""L186002800"", ""L186002740"", ""L186001030"", ""L186002330"", ""L186001040"", ""L186000740"", ""L186002180"", ""L186002200"", ""L186002190"", ""L186000210"", ""L186000960"", ""L186002350"", ""L186001460"", ""L186001440"", ""L186002370"", ""L186001820"", ""L186001810"", ""L186001540"", ""L186001430"", ""L186001850"", ""L186002390"", ""L186002770"", ""L186001840"", ""L186001830"", ""L186001860"", ""L186001870"", ""L186002420"", ""L186001510"", ""L186001570"", ""L186001580"", ""L186001930"", ""L186002430"", ""L186001340"", ""L186001370"", ""L186001950"", ""L186001970"", ""L186001600""]",S186001160,S186000870,T3b1c084ad,202504270004,TW_000000010
Ddd6b631fa,1747353542970,776,req-3688,[2025051700005],No Station Name,No Station Name,1,202505172000,202505172005,"[""L186002140"", ""L186002110"", ""L186000450"", ""L186000680"", ""L186002120"", ""L186002130"", ""L186000130"", ""L186000140"", ""L186002610"", ""L186000290"", ""L186002620"", ""L186000890"", ""L186000880""]",S186000890,S186001140,T62d5a0c90,202505170001,TW_000000007
Ddd75ae5c2,1751345863872,487,req-5005,[2025070200002],No Station Name,No Station Name,1,202507021400,202507021406,"[""L413005020"", ""L413000690"", ""L413002450"", ""L413002440"", ""L413004760""]",S413000950,S413000710,T5844e91f8,202507020001,TW_000000005
Ddd83a8df8,1752795664966,377,req-7599,[2025071800038],No Station Name,No Station Name,2,202507180853,202507180903,"[""L186000810"", ""L186000850"", ""L186000860"", ""L186000260"", ""L186002240"", ""L186002250"", ""L186000270"", ""L186000630"", ""L186000640"", ""L186003230"", ""L186003220"", ""L186000380"", ""L186000390"", ""L186000980"", ""L186002160"", ""L186003540"", ""L186000200"", ""L186002490"", ""L186002470"", ""L186002290"", ""L186000770"", ""L186000780"", ""L186002810"", ""L186002800"", ""L186002740"", ""L186001030"", ""L186002330"", ""L186001040"", ""L186000740"", ""L186002180"", ""L186002200"", ""L186002190"", ""L186000210"", ""L186000510"", ""L186000010"", ""L186000020"", ""L186001730"", ""L186001720""]",S186001120,S186000280,Tce22614aa,202507180005,TW_000000011
Ddddeba59b,1752206950748,883,req-6689,[2025071200020],No Station Name,No Station Name,1,202507121430,202507121436,"[""L413002580"", ""L413000800"", ""L413001130"", ""L413005040"", ""L413001160"", ""L413001170"", ""L413000160"", ""L413005020"", ""L413000690"", ""L413002450"", ""L413002440"", ""L413004760"", ""L413003880"", ""L413004740"", ""L413000860"", ""L413005060"", ""L413000890"", ""L413005070"", ""L413000910"", ""L413000940"", ""L413005100"", ""L413000950"", ""L413000960"", ""L413000600"", ""L413005120"", ""L413000980"", ""L413000470"", ""L413001000"", ""L413001030"", ""L413003820"", ""L413001050"", ""L413000450"", ""L413003930"", ""L413004120"", ""L413000320"", ""L413001970"", ""L413001960"", ""L413004080"", ""L413004020"", ""L413004060"", ""L413004040"", ""L413004010"", ""L413001940""]",S413001120,S413000180,T6b978a81c,202507120003,TW_000000001
Ddde76a36f,1748916130633,25,req-3165,[2025060300041],No Station Name,No Station Name,2,202506031108,202506031114,"[""L413001150"", ""L413001140"", ""L413001080"", ""L413001070"", ""L413000790"", ""L413002580"", ""L413000800"", ""L413001130"", ""L413005040"", ""L413001160"", ""L413001170"", ""L413000160"", ""L413005020"", ""L413000690"", ""L413002450"", ""L413002440"", ""L413004760"", ""L413003880"", ""L413004740"", ""L413000860"", ""L413005060"", ""L413000890"", ""L413005070"", ""L413000910"", ""L413000940"", ""L413005100"", ""L413000950"", ""L413000960"", ""L413000600"", ""L413005120"", ""L413000980"", ""L413000470""]",S413001090,S413001630,T0f0d8baad,202506030006,TW_000000003
Dde1255e5b,1753485244032,723,req-8667,[2025072700005],No Station Name,정부세종청사 중앙동,1,202507271830,202507271834,"[""L413003710"", ""L413000190"", ""L413003720"", ""L413003740"", ""L413004480"", ""L413003750"", ""L413003490"", ""L413004460"", ""L413003470"", ""L413002390"", ""L413001760"", ""L413003850"", ""L413005200"", ""L413005180"", ""L413003840"", ""L413002370"", ""L413002340"", ""L413000530"", ""L413001250"", ""L413004930"", ""L413000650"", ""L413001240"", ""L413001230""]",S413000340,S413001070,T0dcd2e887,202507270002,TW_000000001
Dde2a12c31,1748395389533,533,req-2795,[2025052900014],No Station Name,No Station Name,1,202505291930,202505291936,"[""L186001510"", ""L186001570"", ""L186001580"", ""L186001930"", ""L186002430"", ""L186001340"", ""L186001370"", ""L186001950"", ""L186001970"", ""L186001600"", ""L186001590"", ""L186002000"", ""L186002580"", ""L186002020"", ""L186001620"", ""L186001450"", ""L186002450"", ""L186002030"", ""L186001420"", ""L186002510"", ""L186002520"", ""L186002040"", ""L186001470"", ""L186001220"", ""L186001150"", ""L186001130"", ""L186002050"", ""L186002530"", ""L186001070"", ""L186002460"", ""L186001050""]",S186000560,S186000270,T4c7966303,202505290001,TW_000000008
Dde44ce3e1,1752886207132,941,req-7739,[2025072000014],No Station Name,No Station Name,1,202507201500,202507201514,"[""L186002140"", ""L186002110"", ""L186000450"", ""L186000460"", ""L186001020"", ""L186000990"", ""L186002270"", ""L186001010"", ""L186000200"", ""L186002490"", ""L186002470"", ""L186002290"", ""L186000770"", ""L186000780"", ""L186002810"", ""L186002800"", ""L186002740"", ""L186001030"", ""L186002330"", ""L186001040"", ""L186000740"", ""L186002180"", ""L186002200"", ""L186002190"", ""L186000210"", ""L186000960"", ""L186002350"", ""L186001460"", ""L186001440"", ""L186002370"", ""L186001820"", ""L186001810"", ""L186001540"", ""L186001430"", ""L186001850"", ""L186002390"", ""L186002770"", ""L186001840"", ""L186001830"", ""L186001860"", ""L186001870"", ""L186002420"", ""L186001510"", ""L186001570"", ""L186001580"", ""L186001930"", ""L186002430"", ""L186001340"", ""L186001370"", ""L186001950"", ""L186001970"", ""L186001600"", ""L186001590"", ""L186002000"", ""L186002580"", ""L186002020"", ""L186001620"", ""L186001450"", ""L186002450"", ""L186002030"", ""L186001420""]",S186000890,S186000230,Ta657cbab8,202507200002,TW_000000011
Dde758bb3a,1751499911586,940,req-5241,[2025070400011],No Station Name,No Station Name,1,202507041430,202507041442,"[""L186002130"", ""L186000480"", ""L186000670"", ""L186002140"", ""L186002110"", ""L186000450"", ""L186000460"", ""L186001020"", ""L186000990"", ""L186002270"", ""L186001010"", ""L186000200"", ""L186002490"", ""L186002470"", ""L186002290"", ""L186000770"", ""L186000780"", ""L186002810"", ""L186002800"", ""L186002740"", ""L186001030"", ""L186002330"", ""L186001040"", ""L186000740"", ""L186002180"", ""L186002200"", ""L186002190"", ""L186000210"", ""L186000960"", ""L186002350"", ""L186001460"", ""L186001440"", ""L186002370"", ""L186001820"", ""L186001810"", ""L186001540"", ""L186001430"", ""L186001850"", ""L186002390"", ""L186002770"", ""L186001840"", ""L186001830"", ""L186001860"", ""L186001870"", ""L186002420"", ""L186001510"", ""L186001180"", ""L186001170"", ""L186001100"", ""L186001900""]",S186000490,S186000360,Tdd5a5d009,202507040001,TW_000000008
Ddee640ab2,1745312584725,729,req-0479,[2025042200182],No Station Name,No Station Name,2,202504221810,202504221813,"[""L413002330"", ""L413004770"", ""L413002290"", ""L413002270"", ""L413004800"", ""L413004840"", ""L413004820"", ""L413002230"", ""L413000460"", ""L413002240"", ""L413002250"", ""L413004810"", ""L413004830"", ""L413004790"", ""L413002260"", ""L413002280"", ""L413002300"", ""L413002310""]",S413001000,S413000530,Tf11ff81a5,202504220016,TW_000000003
Ddee7c4413,1749535744918,803,req-4170,[2025061100026],No Station Name,No Station Name,1,202506111530,202506111543,"[""L186003870"", ""L186000320"", ""L186000330"", ""L186000250"", ""L186000260"", ""L186002240"", ""L186002250"", ""L186000270"", ""L186000630"", ""L186000640"", ""L186003230"", ""L186003220"", ""L186000380"", ""L186000390"", ""L186000980"", ""L186002160"", ""L186003540"", ""L186000200"", ""L186002490"", ""L186002470"", ""L186002290"", ""L186000770"", ""L186000780"", ""L186002810"", ""L186002800"", ""L186002740"", ""L186001030"", ""L186002330"", ""L186001040"", ""L186000740"", ""L186002180"", ""L186002200"", ""L186002190"", ""L186000210"", ""L186000960"", ""L186002350"", ""L186001460"", ""L186001440"", ""L186002370"", ""L186001820"", ""L186001810"", ""L186001540"", ""L186001430"", ""L186001850"", ""L186002390"", ""L186002770"", ""L186001840"", ""L186001830"", ""L186001860"", ""L186001870"", ""L186002420"", ""L186001510"", ""L186001570"", ""L186001580"", ""L186001930"", ""L186002430"", ""L186001340"", ""L186001370"", ""L186001950"", ""L186001970"", ""L186001600"", ""L186000720""]",S186001460,S186000630,Tf57f2cf34,202506110003,TW_000000008
Ddef47b42c,1749542289836,201,req-4193,[2025061100035],No Station Name,No Station Name,1,202506111930,202506111937,"[""L186002130"", ""L186000480"", ""L186000670"", ""L186002140"", ""L186002110"", ""L186000450"", ""L186000460"", ""L186001020"", ""L186000990"", ""L186002270"", ""L186001010"", ""L186000200"", ""L186002490"", ""L186002470"", ""L186002290"", ""L186000770"", ""L186000780"", ""L186002810"", ""L186002800""]",S186000490,S186000780,T877a34591,202506110004,TW_000000008
Ddf2f29746,1746437402903,505,req-2267,[2025050600038],No Station Name,No Station Name,1,202505062130,202505062140,"[""L186002160"", ""L186003540"", ""L186000200"", ""L186002490"", ""L186002470"", ""L186002290"", ""L186000770"", ""L186000780"", ""L186002810"", ""L186002800"", ""L186002740"", ""L186001030"", ""L186002330"", ""L186001040"", ""L186000740"", ""L186002180"", ""L186002200"", ""L186002190"", ""L186000210"", ""L186000960"", ""L186002350"", ""L186001460"", ""L186001440"", ""L186002370"", ""L186001820"", ""L186001810"", ""L186001540"", ""L186001430"", ""L186001850"", ""L186002390"", ""L186002770"", ""L186001840"", ""L186001830"", ""L186001860"", ""L186001870"", ""L186002420"", ""L186001510"", ""L186001570"", ""L186001580"", ""L186001930"", ""L186002430"", ""L186001340"", ""L186001370"", ""L186001950"", ""L186001970"", ""L186001600"", ""L186000720""]",S186000930,S186000630,T9516f6bfe,202505060006,TW_000000011
Ddf4890fb4,1752381367898,87,req-6972,[2025071400029],No Station Name,No Station Name,1,202507141400,202507141408,"[""L413001870"", ""L413001830"", ""L413000090"", ""L413001850"", ""L413001880"", ""L413003990"", ""L413001900"", ""L413001930"", ""L413004000"", ""L413004050"", ""L413004070"", ""L413004030"", ""L413004090"", ""L413001040"", ""L413004100"", ""L413001060"", ""L413000440"", ""L413000990"", ""L413000460"", ""L413000970"", ""L413000590"", ""L413005110"", ""L413000930"", ""L413005090"", ""L413000920"", ""L413000900"", ""L413005080"", ""L413000850"", ""L413005050"", ""L413000610"", ""L413000630"", ""L413000640"", ""L413004730"", ""L413000670"", ""L413004750"", ""L413000700"", ""L413000010"", ""L413003410"", ""L413004540"", ""L413004550"", ""L413004560"", ""L413004570"", ""L413003600"", ""L413003580"", ""L413004590"", ""L413003570"", ""L413004620"", ""L413002610"", ""L413002630""]",S413000190,S413000770,Tb9744e513,202507140004,TW_000000001
Ddf56b4298,1745204581777,351,req-0277,[2025042200038],No Station Name,No Station Name,1,202504221300,202504221305,"[""L413000630"", ""L413000640"", ""L413004730"", ""L413000670"", ""L413004750"", ""L413000700"", ""L413000690"", ""L413001180"", ""L413004980"", ""L413001200"", ""L413005010"", ""L413004960"", ""L413001220"", ""L413004940"", ""L413000660"", ""L413004920"", ""L413000520"", ""L413001270"", ""L413004910"", ""L413001280"", ""L413001310"", ""L413001330"", ""L413004890"", ""L413001350"", ""L413000500"", ""L413004850"", ""L413002050"", ""L413004340"", ""L413002070"", ""L413004360"", ""L413002090""]",S413000720,S413000120,Tc8c97ce0b,202504220002,TW_000000003
Ddf7e151a4,1747099509652,337,req-3278,[2025051400017],No Station Name,No Station Name,1,202505142000,202505142004,"[""L413002040"", ""L413004330"", ""L413002020"", ""L413000360"", ""L413002030"", ""L413002050"", ""L413004340"", ""L413002070"", ""L413004360"", ""L413002090"", ""L413001780"", ""L413004370"", ""L413004390"", ""L413003760"", ""L413004410"", ""L413004430"", ""L413003790"", ""L413003440""]",S413000130,S413000400,Tfab725177,202505140002,TW_000000002
